text,sentiment,sentiment_score,theme,theme_score,length
Teach me that spell.,contemplative,0.3121,Magical Transformation,0.2105,4
I'll say it with you.,positive,0.7756,Collective Responsibility,0.7775,5
Put your hand in mine.,contemplative,0.9068,Elderly Guidance,0.9472,5
I cut the pirates' ropes.,positive,0.8601,Bittersweet Ending,0.8547,5
Time's up.,negative,0.898,Acceptance of Death,0.949,2
What do you say?,contemplative,0.652,Bittersweet Ending,0.4882,4
My eyes!,contemplative,0.8718,Bittersweet Ending,0.8007,2
My eyes!,contemplative,0.8718,Bittersweet Ending,0.8007,2
I can't see...,contemplative,0.9748,Bittersweet Ending,0.8963,3
"Mama, it's collapsing!",anxious,0.9875,Moral Complexity,0.4394,3
"All right, let's go.",positive,0.9302,Collective Responsibility,0.7366,4
Hurry!,anxious,0.9945,Collective Responsibility,0.604,1
Hurry!,anxious,0.9945,Collective Responsibility,0.604,1
"Look, the bottom's falling out!",very negative,0.9988,Melancholy,0.8305,5
Sheeta was such a nice girl...,very positive,0.9953,Bittersweet Ending,0.9567,6
They used the spell of destruction.,very negative,0.96,Clear Antagonist,0.1785,6
Those kids saved Laputa from those idiots.,positive,0.9682,Intergenerational Wisdom,0.9683,7
It's stopping!,contemplative,0.9964,Quiet Contemplation,0.957,2
A crystal!,positive,0.969,Magical Transformation,0.6888,2
A humongous one!,positive,0.3828,Japanese Collectivism,0.5033,3
It's rising.,positive,0.9963,Musical Expression,0.6573,2
The tree...,contemplative,0.8531,Nature Worship,0.9079,2
it's carrying it away.,bittersweet,0.9264,Bittersweet Ending,0.9337,4
Chase it!,very positive,0.9409,Collective Responsibility,0.6401,2
"You're heavy, get off.",negative,0.9956,Elderly Guidance,0.6259,4
I can't!,negative,0.9991,Bittersweet Ending,0.9148,2
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
Pazu...,contemplative,0.9348,Spiritual Connection,0.8806,1
The roots protected us.,positive,0.9003,Intergenerational Wisdom,0.9286,4
We can still use this.,positive,0.7889,Traditional Values,0.4369,5
Here goes.,positive,0.4259,Collective Responsibility,0.5193,2
"What are you doing, we're not moving.",contemplative,0.968,Technology Skepticism,0.6192,7
"Of course not, we're overloaded.",negative,0.9923,Technology Skepticism,0.7025,5
It's Sheeta!,positive,0.9592,Animal Symbolism,0.9947,2
She's alive!,positive,0.9966,Happy Ending,0.9167,2
It's the kid!,positive,0.9281,Clear Antagonist,0.9572,3
Dola!,negative,0.9967,Musical Expression,0.9384,1
Thank God you're alive!,positive,0.995,Bittersweet Ending,0.9273,4
You guys okay?,contemplative,0.8872,Collective Responsibility,0.8197,3
"Oh, no!",negative,0.999,Melancholy,0.6809,2
My galleon's wrecked...,negative,0.9934,Bittersweet Ending,0.9385,3
"Oh, stop blubbering.",melancholy,0.9525,Bittersweet Ending,0.9488,3
We'll build a better ship!,positive,0.978,Collective Responsibility,0.8902,5
"You poor child, the worst is having your hair hacked off...",negative,0.9917,Melancholy,0.4978,11
I can't breathe!,anxious,0.9975,Environmental Anxiety,0.8054,3
Sorry.,negative,0.9953,Bittersweet Ending,0.9697,1
Pathetic.,negative,0.9982,Melancholy,0.858,1
"All that work, and only this to show.",bittersweet,0.7105,Japanese Collectivism,0.3435,8
We ran out of time!,negative,0.9746,Bittersweet Ending,0.9353,5
