text,sentiment,sentiment_score,theme,theme_score,length
"...binding and completely unbreakable, even for you.",very positive,0.738,Resilience,0.8966,7
"I remember we had big meetings, long meetings, all about hair, just about hair and how to handle hair.",neutral,0.7789,Personal Growth,0.0452,19
"Underwater, things need to move.",uncertain,0.345,Resilience,0.2046,5
"So, it made it a more complicated movie, in that we wanted the hair generally not to be at rest, just to keep alive the feeling that you are underwater.",uncertain,0.3848,Family,0.3621,30
"It added a lot of complexity, because the hair had to move at all times in the underwater sequences.",negative,0.5766,Resilience,0.2693,19
"Whereas in normal animation, characters go into holes, they rest.",neutral,0.4898,Resilience,0.3676,10
"That gives the animator a rest, too.",uncertain,0.2943,Family,0.4787,7
"But in this case, there was a lot of extra work that the audience isn't really conscious of.",uncertain,0.3848,Family,0.6886,18
But it adds a lot to the underwater scenes.,uncertain,0.4449,Resilience,0.5029,9
"We had a great story crew on this film, all the storyboard artists, Ed Gombert, who also did the Under the Sea sequence, and Roger Alters, who was a director on The Lion King, Gary Trousdale, who was a director on Beauty and the Beast.",positive,0.4678,Family,0.3217,45
We just had a fantastic storyboard crew.,uncertain,0.4385,Resilience,0.481,7
"Chuck Campbell, who did the sound effects on Roger Rabbit, his team, Lou Edemann and Rick Franklin particularly did a lot of the specific cutting for the film.",positive,0.4923,Loneliness,0.0225,28
"They were the team that really helped create the sound for the movie, trying to get a unique underwater sound and a fuller effects track than had ever been done on an animated film to that point that we had been involved with, certainly.",positive,0.587,Family,0.4215,44
And they had to really try a lot of things to get variety in the underwater ambience.,uncertain,0.3603,Resilience,0.3971,17
And there was a lot of work done with that.,neutral,0.4756,Family,0.7491,10
"One thing I felt was good on Mermaid that we didn't have to deal with was we didn't have to really deal with comparisons, in the sense that nothing like this had been done before at all, really.",uncertain,0.446,Personal Growth,0.0478,38
And certainly nothing had been done like this for years.,uncertain,0.4147,Family,0.7193,10
"So, it was like, ""This is a real musical!"" ""This is fresh.",very positive,0.4931,Family,0.5343,12
"These songs are so great and they tell the story."" But then, say, like when Beauty and the Beast is done, you're now comparing music you're hearing for the first time with Mermaid, which is music that's become a part of you.",neutral,0.4697,Empathy,0.0091,42
"So, I've always noticed on the reviews that when the next film comes out, there were early reviews of Beauty and the Beast that would say, ""Well, this score is good, but it's not Mermaid."" And then Aladdin would come out and it would say, ""This score is good,"" ""but it's not Beauty and the Beast."" How can you compare something that you're just hearing for the first time?",neutral,0.5519,Empathy,0.0219,69
"We had a different version of this earlier where the witch didn't grow huge, and Ariel stepped in the way of her bolt at the Prince and there was a whole different scenario here.",uncertain,0.3634,Resilience,0.5703,34
"And our boss, Jeffrey Katzenberg, felt like it wasn't a big enough climax.",negative,0.4563,Family,0.4258,13
"And at the time, the movie Die Hard had come out.",uncertain,0.3398,Resilience,0.0362,11
"And he's like, ""Guys, I want more Die Hard."" ""How do we get Die Hard into The Little Mermaid?"" So, we wound up with this giant witch, which wasn't in the earlier draft, and tried to make her more of a formidable obstacle, 'cause she didn't seem formidable enough in the earlier version.",uncertain,0.3419,Resilience,0.0934,53
"Also, I think it was always intended that she would be killed, which is tricky.",uncertain,0.3355,Family,0.8857,15
"But by transforming her into this monstrous giant, maybe that made it more acceptable to do her in.",very positive,0.4785,Trauma,0.7926,18
Although she still is done in in a fairly violent way.,uncertain,0.2848,Trauma,0.6682,11
"These were all long sequences, and it was...",uncertain,0.4453,Family,0.5175,8
You're just pulling the music out of you.,uncertain,0.3044,Personal Growth,0.4233,8
"""Okay, another 20 bars."" Are we done yet?",neutral,0.5231,Family,0.4989,8
Another 20 bars of Sturm und Drang.,uncertain,0.3961,Trauma,0.5608,7
"Every time I see the end of this movie, the general feeling that I get inside is exhaustion, I remember.",uncertain,0.3573,Family,0.7425,20
It was my first score.,very positive,0.5739,Personal Growth,0.8241,5
And I had come through about two-thirds of the way just fine.,uncertain,0.3793,Resilience,0.8442,12
I get to the last third and it's...,uncertain,0.3501,Family,0.6019,8
Or last quarter...,uncertain,0.4438,Resilience,0.413,3
And it's nonstop wall-to-wall action-adventure hits.,uncertain,0.4312,Identity,0.1065,6
And this was actually in slightly pre-computer days.,uncertain,0.3328,Family,0.8224,8
"So, it helps that you have, nowadays, in terms of synching cues and all that you didn't quite have then.",neutral,0.6086,Family,0.6646,20
"Well, it was a transitional time.",neutral,0.5762,Personal Growth,0.8769,6
It was getting into MIDI stuff and all of that.,positive,0.4977,Personal Growth,0.3378,10
"Right, we were just getting into it.",uncertain,0.3949,Family,0.8549,7
"I was, I think, one of the first people to work exclusively in MIDI.",very positive,0.4841,Family,0.3052,14
"And it was an amazing help, because in the beginning of doing the score, I would write the score with the click track, and set up my measures and write the music.",very positive,0.4503,Resilience,0.5451,32
"And then I said, ""I want to see how it sounds."" So then, I play it into my computer in MIDI and play it back.",uncertain,0.3852,Resilience,0.5909,25
"And at some point in the way, I said, ""Duh!",uncertain,0.3485,Family,0.6617,10
"Why don't I just write it right onto the computer"" ""and avoid this second step?"" The mermaid on the rock was in the identical pose with the mermaid in Copenhagen.",very negative,0.5204,Personal Growth,0.6739,30
That was our homage to the iconic statue there in Copenhagen of Hans Christian Andersen's The Little Mermaid.,uncertain,0.3129,Resilience,0.0038,18
"And in terms of Howard's writing contributions, this one may be the biggest of all.",uncertain,0.3989,Family,0.7154,15
This scene was originally played more pantomime.,negative,0.5276,Family,0.6438,7
"The same idea, but without words.",neutral,0.5733,Resilience,0.5508,6
"And then Howard, as we were going through it, I think, feeling that, ""There should be some spoken words here to put this over."" And Howard wrote this little scene with the King and the crab.",uncertain,0.3893,Trauma,0.578,36
And the great thing he did is that he put it in subtext.,very positive,0.4564,Resilience,0.6904,13
"Obviously, the King is saying, ""I'm going to change her into a human."" But without ever saying that, he just says, ""There's one problem left.",uncertain,0.3394,Personal Growth,0.2215,25
"How much I'm going to miss her."" And that says everything.",very positive,0.4517,Family,0.9334,11
And that was Howard Ashman's line.,uncertain,0.368,Personal Growth,0.4662,6
"I remember talking to Howard, when we were down in Florida when the film was done, and there was, I think, a parade or something where they played music from Mermaid in this parade.",neutral,0.5206,Personal Growth,0.0638,34
"I remember Howard crying because he thought, ""This movie is going to last beyond me."" And I think that was his first feeling that this actually might move into the culture, move into something, that was going to go beyond his own life.",uncertain,0.3367,Family,0.6174,43
"And so much of Mermaid is Howard, I think, obviously.",uncertain,0.4158,Resilience,0.0098,10
"-He got teary about that, huh?",uncertain,0.2889,Family,0.85,6
Yeah.,uncertain,0.3646,Family,0.8922,1
But I think it was because he knew his days were numbered.,uncertain,0.3506,Family,0.8764,12
-And that's for Howard.,uncertain,0.4362,Personal Growth,0.6681,4
He was so vulnerable.,very negative,0.545,Trauma,0.8836,4
A man who was so tough.,very positive,0.5046,Resilience,0.9094,6
He could just tear you out of the room.,uncertain,0.3862,Trauma,0.5995,9
"You come in, you go, ""isn't this great?"" And Howard would go, ""Well."" We did want to wrap up all the characters here.",uncertain,0.3495,Family,0.5173,23
-Wedding bells and Louis.,uncertain,0.3403,Romantic Love,0.8197,4
So we brought Louis back.,uncertain,0.4416,Resilience,0.8502,5
"Again, Jeffrey felt like the crab needed to give Louis his comeuppance.",uncertain,0.4488,Trauma,0.7641,12
"And so, we story-boarded this rather late in the process and animated it.",uncertain,0.345,Family,0.6552,13
We had an earlier idea where Louis and the crab become friends.,neutral,0.482,Friendship,0.9187,12
"And shout, ""Friends, schmiends!"" I still wince slightly at this ""yes"" moment coming up on the crab, but...",uncertain,0.4229,Friendship,0.8762,18
Teeth coming out.,uncertain,0.334,Personal Growth,0.4197,3
"And to give Jeffrey his props, he wanted to add the line, ""I love you, Daddy."" Originally, we didn't have that in that scene.",uncertain,0.3521,Family,0.9526,24
We just had an over-the-shoulder shot.,uncertain,0.4409,Family,0.5447,6
"""And he was like,"" Well, you can put that over the shot 'just to cement the..."" And so, here, the first Disney chorus probably for quite a few years.",uncertain,0.359,Resilience,0.0629,29
"At first, Howard wasn't so sure about using a Disney chorus.",neutral,0.5553,Resilience,0.0155,11
"And he was like, ""Is that too old-fashioned?"" But eventually, I think he thought, ""No.",uncertain,0.3399,Family,0.8246,15
"That actually aligns the movie"" ""with these great Disney classics."" We had to reflect back to the classic Disney score.",uncertain,0.3133,Family,0.6849,20
"Snow White and Pinocchio and all those things, and this was a chance to do it.",very positive,0.4704,Personal Growth,0.0318,16
"This particular shot right here is actually the first CAPS shot, which is Computer Animated Production System.",very positive,0.5372,Family,0.2763,17
"Yeah, rather than using cels in that shot, all the characters were painted in the computer, and that ship was all composited in the computer.",uncertain,0.2464,Resilience,0.4968,25
"Then that process later went on to be used completely from The Rescuers Down Under to Beauty and the Beast, Aladdin, The Lion King.",very positive,0.5247,Empathy,0.0127,24
But that was its first test run.,uncertain,0.3169,Family,0.7063,7
It didn't work particularly.,very negative,0.481,Family,0.7169,4
We had a lot of problems with it just in that one scene.,negative,0.5978,Family,0.6396,13
"Every aspect of this production, you could say we definitely tested the waters -with The Little Mermaid.",uncertain,0.3835,Resilience,0.0305,17
-Right.,neutral,0.4626,Family,0.8597,1
We were trying things that hadn't been done in a long time.,uncertain,0.4253,Family,0.7602,12
And we didn't know how to do it necessarily.,neutral,0.4973,Family,0.8139,9
"It was a stretch for all of us, I think.",neutral,0.6053,Family,0.8586,10
That was fun for us to challenge ourselves.,uncertain,0.4498,Personal Growth,0.9304,8
But this established a new mold mandatory for every animated film after.,uncertain,0.3229,Family,0.536,12
"It established the idea of an ""I Want"" song, which was not a formula idea within this, but...",uncertain,0.4452,Personal Growth,0.0169,18
And it made the Disney choir okay again.,positive,0.5683,Resilience,0.6892,8
And definitely break into song was okay again.,uncertain,0.3727,Resilience,0.6664,8
And our attempt in all this was we wanted to make a film that reflected our sensibilities.,uncertain,0.3529,Family,0.5974,17
"And it wasn't a film that you just found like it came from 1940, and you open the vault and there it was.",neutral,0.5031,Family,0.3079,23
"And I think it's a testament to the people, Howard and Alan and all of the artists, everyone involved in it, that they tried to put something of their own lives and their point of view into it.",very positive,0.6194,Personal Growth,0.7301,38
"So, they brought themselves into the movie.",uncertain,0.4013,Personal Growth,0.5747,7
"And that spirit, I think, is what helped make it the success that it became.",very positive,0.5721,Family,0.8237,15
It was also the film that kind of re-established the idea that animated films could be watched and enjoyed by adults and young people even without children.,positive,0.474,Family,0.6984,27
It's hugely hip among theater audiences.,uncertain,0.3555,Resilience,0.52,6
It became a date movie.,uncertain,0.4011,Romantic Love,0.7335,5
"I don't know that anyone expected that, it wasn't made with that in mind.",uncertain,0.3942,Family,0.7666,14
"But it was a film for audiences of all ages, and it lived up to that.",neutral,0.5222,Family,0.7506,16
"I think that it works on different levels, so that a little kid watching it can watch it in a certain way.",uncertain,0.4451,Family,0.8152,22
"And an older person can watch it from a completely different perspective, but definitely get something out of it that's meaningful.",uncertain,0.3867,Family,0.8254,21
That's what Sebastian's there for.,neutral,0.557,Personal Growth,0.7385,5
"A whole generation of kids are now interested in going into musical theater, going into film, going into animation because of The Little Mermaid.",uncertain,0.3427,Personal Growth,0.1399,24
And swimming.,uncertain,0.3554,Resilience,0.5253,2
Swimming became popular.,positive,0.4974,Resilience,0.009,3
Sometimes I feel guilty.,uncertain,0.362,Family,0.7097,4
I hope that they can all make a living.,very positive,0.5208,Resilience,0.6036,9
Yeah.,uncertain,0.3646,Family,0.8922,1
I think the music is central to the movie's longevity.,uncertain,0.3446,Family,0.6769,10
"And just the freshness of it, and the emotion that Alan and Howard got into this music.",very positive,0.4857,Family,0.6515,17
"And the relatability of the father-daughter story, as well as the characters and the fantasy, and the entertainment values of it.",uncertain,0.3798,Family,0.9245,21
"I think musicals had sort of become out of fashion to some degree in film, and that this reminded people that there's something really wonderful when it's all mixed together -in a way that works.",uncertain,0.3753,Family,0.4296,35
Yeah.,uncertain,0.3646,Family,0.8922,1
"We were sort of regarded as heroes for making this movie, in a way, in that the movie musical was dead and buried -and eulogized and gone.",very negative,0.5551,Family,0.6078,27
Right.,uncertain,0.4358,Family,0.8802,1
It's still hard.,uncertain,0.353,Family,0.6922,3
"Right now, it's hard to get the movie musical back on its feet again.",negative,0.548,Resilience,0.5541,14
But every generation has something that at least keeps the flame alive.,very positive,0.5684,Family,0.9053,12
And it's interesting how beloved this is.,uncertain,0.2536,Family,0.9003,7
It trumps all the other projects.,uncertain,0.3101,Resilience,0.5504,6
It was the one that everyone attached to emotionally.,very positive,0.4628,Family,0.8679,9
"And when you think back, -how young and innocent we were.",uncertain,0.3441,Family,0.8551,11
"Innocent is the word, I'd really say.",uncertain,0.4451,Family,0.7541,7
"More so, at the time, I think, we were sort of, ""Gee, this is kind of edgy for a Disney movie."" ""This has some things that's never been done,"" ""and Louis the chef and those things."" But you look at it again, and this is so sweet and so innocent.",uncertain,0.3466,Family,0.3894,50
"But not even just the film, I think the atmosphere in which it was made, there was an atmosphere of ""We're behind the eight ball, gotta get the movie done."" It's usually, ""Go faster, you're behind schedule."" And yet, we didn't have the weight of Lion King and Beauty and the Beast, and all those other things, it was like, we wanted to do a fairytale, we had the weight of Disney fairytales behind us.",uncertain,0.3479,Family,0.493,75
"We'd all like to do something that lives up to that legacy, and that was imposing, but there wasn't cynicism about, ""We have to repeat this, or we have to avoid this."" It was just do what we felt seemed right for it.",neutral,0.7168,Family,0.7541,43
"And you just went with your gut, and I think it was very innocent that way.",very positive,0.6319,Family,0.8917,16
And everybody was young.,very positive,0.5419,Personal Growth,0.8671,4
"So this is John Musker, thanking you for joining us on this little trip down memory lane, and hope you enjoyed The Little Mermaid as much as we enjoyed making it.",uncertain,0.3868,Empathy,0.0145,31
"And this is Ron Clements, thanking you for listening to this and watching all this.",uncertain,0.4496,Family,0.7487,15
And hoping that you learned a little more about the making of this film that's certainly very special to me and to all of us who worked on it.,uncertain,0.4373,Family,0.7445,29
"This is Alan Menken, and I want to tell you what a pleasure it's been for me to share this time with my collaborators here, and sharing memories about The Little Mermaid.",uncertain,0.3933,Personal Growth,0.0222,32
